epoch,step,train_loss_step
30,3799,18.364093780517578
30,3849,10.467283248901367
31,3899,0.09155964106321335
31,3949,0.15969742834568024
31,3999,0.2917531728744507
32,4049,18.010086059570312
32,4099,11.28075885772705
33,4149,0.10520219057798386
33,4199,0.3690107464790344
33,4249,0.29804426431655884
34,4299,17.80992889404297
34,4349,10.137805938720703
35,4399,0.1005900502204895
35,4449,0.3925521969795227
35,4499,0.18129552900791168
36,4549,17.584440231323242
36,4599,10.726584434509277
37,4649,0.11725964397192001
37,4699,0.8252291083335876
37,4749,0.1807032823562622
38,4799,17.40850257873535
38,4849,9.522258758544922
39,4899,0.11323195695877075
39,4949,0.45589113235473633
39,4999,0.14783242344856262
40,5049,17.20206069946289
40,5099,9.926873207092285
41,5149,0.1339888572692871
41,5199,0.629340648651123
41,5249,0.1751861274242401
42,5299,17.882831573486328
42,5349,8.643416404724121
43,5399,0.10836469382047653
43,5449,0.24412748217582703
43,5499,0.17564904689788818
44,5549,16.87790298461914
44,5599,9.638589859008789
45,5649,0.09814754873514175
45,5699,1.2282164096832275
45,5749,0.14071033895015717
46,5799,16.495100021362305
46,5849,8.876453399658203
47,5899,0.10196595638990402
47,5949,0.18400701880455017
47,5999,0.09706094115972519
48,6049,16.18184471130371
48,6099,8.303131103515625
49,6149,0.10936572402715683
49,6199,1.8328351974487305
49,6249,0.2599843442440033
50,6299,16.10190200805664
50,6349,8.119725227355957
51,6399,0.11194050312042236
51,6449,1.002242922782898
51,6499,0.08566805720329285
52,6549,15.488302230834961
52,6599,7.805445194244385
53,6649,0.10393442958593369
53,6699,2.2107620239257812
53,6749,0.1361449509859085
54,6799,15.2708158493042
54,6849,7.492993354797363
55,6899,0.08889521658420563
55,6949,0.2856709063053131
55,6999,0.09349051117897034
56,7049,15.010416030883789
56,7099,7.945483684539795
57,7149,0.08890422433614731
57,7199,4.847384929656982
57,7249,0.18517883121967316
58,7299,14.442591667175293
58,7349,6.991847991943359
59,7399,0.09120600670576096
59,7449,0.6980430483818054
59,7499,0.2584746778011322
60,7549,14.256098747253418
60,7599,6.749557018280029
61,7649,0.10296548902988434
61,7699,0.9350045323371887
61,7749,0.25646650791168213
62,7799,13.784350395202637
62,7849,6.472357749938965
63,7899,0.10925225168466568
63,7949,0.7334482073783875
63,7999,0.2314079850912094
64,8049,13.90898609161377
64,8099,6.512995719909668
65,8149,0.11111056059598923
65,8199,0.26547369360923767
65,8249,0.14361687004566193
66,8299,13.481987953186035
66,8349,7.166521072387695
67,8399,0.10025078058242798
67,8449,0.21058371663093567
67,8499,0.26270395517349243
68,8549,12.89669418334961
68,8599,6.350150108337402
69,8649,0.11845530569553375
69,8699,1.8257043361663818
69,8749,0.16139814257621765
70,8799,12.693126678466797
70,8849,6.2976484298706055
71,8899,0.1101926788687706
71,8949,3.517528533935547
71,8999,0.16643796861171722
72,9049,12.674491882324219
72,9099,6.669486999511719
73,9149,0.0815739557147026
73,9199,0.24246923625469208
73,9249,0.08111854642629623
74,9299,12.853250503540039
74,9349,6.142771244049072
75,9399,0.07368330657482147
75,9449,0.11239494383335114
75,9499,0.08736872673034668
76,9549,12.291152954101562
76,9599,6.182669162750244
77,9649,0.0840974673628807
77,9699,0.5747573375701904
77,9749,0.1334936022758484
78,9799,12.448783874511719
78,9849,5.582573413848877
79,9899,0.06447350233793259
79,9949,0.10717643052339554
79,9999,0.10370959341526031
80,10049,11.253175735473633
80,10099,5.959410190582275
81,10149,0.1387479603290558
81,10199,3.73923659324646
81,10249,1.4769319295883179
82,10299,11.234139442443848
82,10349,4.942464351654053
83,10399,0.11041828989982605
83,10449,0.5941528677940369
83,10499,0.08782479166984558
84,10549,10.718616485595703
84,10599,5.372233867645264
85,10649,0.1588207334280014
85,10699,1.3928699493408203
85,10749,0.17810502648353577
86,10799,10.173665046691895
86,10849,6.7612624168396
87,10899,0.17970792949199677
87,10949,1.8365511894226074
87,10999,0.18234573304653168
88,11049,9.970288276672363
88,11099,4.571676254272461
89,11149,0.20708774030208588
89,11199,2.264216423034668
89,11249,0.18025405704975128
90,11299,9.334574699401855
90,11349,5.945537567138672
91,11399,0.2314920276403427
91,11449,0.9063796401023865
91,11499,0.19512546062469482
92,11549,8.780329704284668
92,11599,3.711790084838867
93,11649,0.20352381467819214
93,11699,4.218313217163086
93,11749,0.547468364238739
94,11799,8.551162719726562
94,11849,4.667526721954346
95,11899,0.21434256434440613
95,11949,0.522205650806427
95,11999,0.1629568487405777
96,12049,7.659869194030762
96,12099,3.0435004234313965
97,12149,0.18446213006973267
97,12199,1.993962049484253
97,12249,0.20426422357559204
98,12299,7.415973663330078
98,12349,4.44936466217041
99,12399,0.28127846121788025
99,12449,1.1063963174819946
99,12499,0.15582789480686188
100,12549,6.549416542053223
100,12599,2.863642454147339
101,12649,0.18600887060165405
101,12699,1.7871798276901245
101,12749,0.23329266905784607
102,12799,5.9626030921936035
102,12849,3.4889867305755615
103,12899,0.1764129102230072
103,12949,1.6236765384674072
103,12999,0.20589496195316315
104,13049,5.512730598449707
104,13099,2.080326557159424
105,13149,0.16839079558849335
105,13199,1.834352970123291
105,13249,0.27317574620246887
106,13299,5.167689800262451
106,13349,5.144653797149658
107,13399,0.20561090111732483
107,13449,0.15441352128982544
107,13499,0.15421858429908752
108,13549,4.483438014984131
108,13599,1.4002561569213867
109,13649,0.12471334636211395
109,13699,0.35840660333633423
109,13749,0.12906339764595032
110,13799,4.037736415863037
110,13849,2.6127002239227295
111,13899,0.1667843610048294
111,13949,0.5639853477478027
111,13999,0.11781679838895798
112,14049,3.6241557598114014
112,14099,1.3702919483184814
113,14149,0.14262114465236664
113,14199,9.30859088897705
113,14249,0.5674893260002136
114,14299,3.6094160079956055
114,14349,1.1188265085220337
115,14399,0.10941334813833237
115,14449,0.05734284222126007
115,14499,0.08736230432987213
116,14549,3.2706212997436523
116,14599,2.199761390686035
117,14649,0.1171247661113739
117,14699,0.3632757365703583
117,14749,0.12431270629167557
118,14799,3.3831608295440674
118,14849,2.474344253540039
119,14899,0.12499050050973892
119,14949,0.24523437023162842
119,14999,0.0805649533867836
120,15049,3.3727917671203613
120,15099,2.981961727142334
121,15149,0.29789093136787415
121,15199,0.6018219590187073
121,15249,0.5205742716789246
122,15299,3.5057926177978516
122,15349,2.493741273880005
123,15399,0.12427304685115814
123,15449,0.15082785487174988
123,15499,0.07850071042776108
124,15549,2.5956499576568604
124,15599,1.4880356788635254
125,15649,0.11968590319156647
125,15699,1.2553956508636475
125,15749,0.08453258126974106
126,15799,2.272636651992798
126,15849,1.2602360248565674
127,15899,0.09709377586841583
127,15949,1.9743705987930298
127,15999,0.41310811042785645
128,16049,2.5685617923736572
128,16099,2.544090509414673
129,16149,0.18963810801506042
129,16199,1.3240127563476562
129,16249,0.07958173006772995
130,16299,2.157896041870117
130,16349,0.6857626438140869
131,16399,0.09084396809339523
131,16449,0.45222365856170654
131,16499,0.08784718811511993
132,16549,2.493635416030884
132,16599,3.5616567134857178
133,16649,0.13441309332847595
133,16699,0.12586237490177155
133,16749,0.12069869786500931
134,16799,2.0011918544769287
134,16849,0.8339992761611938
135,16899,0.13657552003860474
135,16949,2.9812862873077393
135,16999,0.18766993284225464
136,17049,2.184082269668579
136,17099,0.8607452511787415
137,17149,0.10435434430837631
137,17199,0.33937811851501465
137,17249,0.12569017708301544
138,17299,1.8440314531326294
138,17349,1.7974644899368286
139,17399,0.09050537645816803
139,17449,1.2604787349700928
139,17499,0.22098246216773987
140,17549,1.9733827114105225
140,17599,0.6473966836929321
141,17649,0.08125058561563492
141,17699,0.5663323402404785
141,17749,0.06696506589651108
142,17799,1.9694159030914307
142,17849,1.5028263330459595
143,17899,0.08016543090343475
143,17949,0.10473941266536713
143,17999,0.09320226311683655
144,18049,1.9530889987945557
144,18099,2.9368040561676025
145,18149,0.0832715556025505
145,18199,0.14247772097587585
145,18249,0.08464957028627396
146,18299,1.6923601627349854
146,18349,1.3422880172729492
147,18399,0.1741342693567276
147,18449,3.4428043365478516
147,18499,0.5942294597625732
148,18549,1.7813154458999634
148,18599,5.589639663696289
149,18649,0.14604954421520233
149,18699,0.18316525220870972
149,18749,0.07305066287517548
150,18799,1.7692146301269531
150,18849,0.5375117659568787
151,18899,0.07703961431980133
151,18949,0.2370619922876358
151,18999,0.06159939244389534
152,19049,1.821973443031311
152,19099,0.8443828225135803
153,19149,0.07294420152902603
153,19199,0.6394665241241455
153,19249,0.19900308549404144
154,19299,1.7915841341018677
154,19349,1.401119589805603
155,19399,0.07784108817577362
155,19449,0.810930609703064
155,19499,0.19507095217704773
156,19549,1.6369963884353638
156,19599,1.0173485279083252
157,19649,0.08616948127746582
157,19699,1.1218907833099365
157,19749,0.2068667709827423
158,19799,1.7653430700302124
158,19849,1.9615346193313599
159,19899,0.07516784220933914
159,19949,0.18991227447986603
159,19999,0.09458976984024048
160,20049,1.6563485860824585
160,20099,2.9734864234924316
161,20149,0.13505028188228607
161,20199,0.12786006927490234
161,20249,0.09251269698143005
162,20299,1.4603742361068726
162,20349,1.522172451019287
163,20399,0.07267383486032486
163,20449,0.49517717957496643
163,20499,0.09444353729486465
164,20549,1.5400550365447998
164,20599,1.7571673393249512
165,20649,0.071378692984581
165,20699,0.1365833580493927
165,20749,0.07623648643493652
166,20799,1.5253664255142212
166,20849,1.2664786577224731
167,20899,0.07678118348121643
167,20949,1.6472424268722534
167,20999,1.206721305847168
168,21049,1.99946129322052
168,21099,2.050908088684082
169,21149,0.07076162099838257
169,21199,0.05160338431596756
169,21249,0.07881176471710205
170,21299,1.500712513923645
170,21349,0.5985645651817322
171,21399,0.060827337205410004
171,21449,0.6972982287406921
171,21499,0.14551818370819092
172,21549,1.6678160429000854
172,21599,1.654542088508606
173,21649,0.08501812815666199
173,21699,0.08969483524560928
173,21749,0.0801246389746666
174,21799,1.3867392539978027
174,21849,1.271416187286377
175,21899,0.1402592808008194
175,21949,2.944589853286743
175,21999,1.3786590099334717
176,22049,1.6578388214111328
176,22099,0.9889441728591919
177,22149,0.07167839258909225
177,22199,0.2486218363046646
177,22249,0.07959265261888504
178,22299,1.3910242319107056
178,22349,0.7974870800971985
179,22399,0.06166858598589897
179,22449,0.38222748041152954
179,22499,0.19188684225082397
180,22549,2.3659865856170654
180,22599,2.37500262260437
181,22649,0.12241638451814651
181,22699,0.1523600071668625
181,22749,0.170363187789917
182,22799,1.51526939868927
182,22849,0.925971269607544
183,22899,0.07006562501192093
183,22949,0.7399298548698425
183,22999,0.06917434930801392
184,23049,1.2850993871688843
184,23099,1.0709526538848877
185,23149,0.05945054814219475
185,23199,1.041668176651001
185,23249,0.16628073155879974
186,23299,2.1972286701202393
186,23349,1.0190978050231934
187,23399,0.08005281537771225
187,23449,0.3695129454135895
187,23499,0.15083469450473785
188,23549,1.209218978881836
188,23599,1.1439776420593262
189,23649,0.08974163234233856
189,23699,0.5641324520111084
189,23749,0.2582503855228424
190,23799,1.216051459312439
190,23849,2.237938642501831
191,23899,0.11836323887109756
191,23949,1.881998062133789
191,23999,0.3025829792022705
192,24049,1.2765885591506958
192,24099,0.5050435066223145
193,24149,0.06477532535791397
193,24199,0.07806460559368134
193,24249,0.0637706071138382
194,24299,1.2248196601867676
194,24349,0.5869521498680115
195,24399,0.05630825087428093
195,24449,0.6854807138442993
195,24499,0.10295528173446655
196,24549,2.0146806240081787
196,24599,1.2401050329208374
197,24649,0.08831005543470383
197,24699,0.5251769423484802
197,24749,0.19742010533809662
198,24799,1.1556556224822998
198,24849,1.723955750465393
199,24899,0.07254434376955032
199,24949,0.10942134261131287
199,24999,0.14526088535785675
200,25049,1.170881986618042
200,25099,0.7681697607040405
201,25149,0.06971611827611923
201,25199,0.8010707497596741
201,25249,0.08715386688709259
202,25299,1.5301367044448853
202,25349,0.6019026041030884
203,25399,0.056289155036211014
203,25449,0.05466322973370552
203,25499,0.058557379990816116
204,25549,1.0721516609191895
204,25599,0.7596101760864258
205,25649,0.05945417284965515
205,25699,0.8959165215492249
205,25749,0.10709624737501144
206,25799,1.3422514200210571
206,25849,2.9840097427368164
207,25899,0.07096032798290253
207,25949,0.1887158304452896
207,25999,0.26515111327171326
208,26049,1.570930004119873
208,26099,2.162609338760376
209,26149,0.072032630443573
209,26199,0.07933337241411209
209,26249,0.08681533485651016
210,26299,1.1925101280212402
210,26349,0.7106229066848755
211,26399,0.07291258126497269
211,26449,1.1018489599227905
211,26499,0.19538705050945282
212,26549,1.4695053100585938
212,26599,0.5438880920410156
213,26649,0.05219622328877449
213,26699,0.05874133110046387
213,26749,0.11118578910827637
214,26799,1.1133174896240234
214,26849,2.7964372634887695
215,26899,0.11953838914632797
215,26949,1.5377473831176758
215,26999,0.7120766043663025
216,27049,1.157961368560791
216,27099,0.46396180987358093
217,27149,0.05221332237124443
217,27199,0.04595276713371277
217,27249,0.04652772098779678
218,27299,1.0405046939849854
218,27349,0.7570974826812744
219,27399,0.07118105888366699
219,27449,1.4748241901397705
219,27499,0.29793787002563477
220,27549,1.0169199705123901
220,27599,1.0336461067199707
221,27649,0.06903871893882751
221,27699,0.13415591418743134
221,27749,0.0725124254822731
222,27799,1.0163612365722656
222,27849,1.0077099800109863
223,27899,0.05747197940945625
223,27949,1.1432015895843506
223,27999,0.6955965161323547
224,28049,1.5595777034759521
224,28099,0.6159512996673584
225,28149,0.06816799938678741
225,28199,0.08524301648139954
225,28249,0.07560763508081436
226,28299,0.948087215423584
226,28349,0.6163713335990906
227,28399,0.052224282175302505
227,28449,0.41871824860572815
227,28499,0.05820133537054062
228,28549,0.9375727772712708
228,28599,0.5575366616249084
229,28649,0.050005953758955
229,28699,0.31806835532188416
229,28749,0.1663399636745453
230,28799,1.500130534172058
230,28849,3.077219009399414
231,28899,0.1064387634396553
231,28949,0.1668422520160675
231,28999,0.5092090964317322
232,29049,0.9358304142951965
232,29099,0.5467597246170044
233,29149,0.05879901349544525
233,29199,0.13534027338027954
233,29249,0.10511738061904907
234,29299,0.933462381362915
234,29349,0.8092486262321472
235,29399,0.06745725125074387
235,29449,0.09196577966213226
235,29499,0.08181939274072647
236,29549,1.0426634550094604
236,29599,1.737247109413147
237,29649,0.10549910366535187
237,29699,0.2894814908504486
237,29749,0.09418490529060364
238,29799,0.9661405086517334
238,29849,1.1041159629821777
239,29899,0.06848888844251633
239,29949,0.06509102135896683
239,29999,0.11491600424051285
240,30049,1.1347110271453857
240,30099,1.420784592628479
241,30149,0.12445538491010666
241,30199,0.34072059392929077
241,30249,0.06885351240634918
242,30299,0.8137038946151733
242,30349,0.7893902659416199
243,30399,0.059023238718509674
243,30449,0.2685338854789734
243,30499,0.18456773459911346
244,30549,1.1467012166976929
244,30599,1.7610530853271484
245,30649,0.07462596893310547
245,30699,0.2012995034456253
245,30749,0.06398628652095795
246,30799,0.8661210536956787
246,30849,0.5168898701667786
247,30899,0.047182098031044006
247,30949,0.2236548513174057
247,30999,0.058920878916978836
248,31049,1.291345238685608
248,31099,2.138577461242676
249,31149,0.16527581214904785
249,31199,0.184141606092453
249,31249,0.0943310484290123
250,31299,0.9348024129867554
250,31349,0.7269315123558044
251,31399,0.07118061184883118
251,31449,0.10150278359651566
251,31499,0.06449606269598007
252,31549,0.7578892707824707
252,31599,0.9770229458808899
253,31649,0.0742625743150711
253,31699,2.854663372039795
253,31749,0.1367182582616806
254,31799,0.8328052163124084
254,31849,1.006767749786377
255,31899,0.05427926033735275
255,31949,0.051611438393592834
255,31999,0.04491440951824188
256,32049,0.7309654355049133
256,32099,0.5542845726013184
257,32149,0.05038748309016228
257,32199,0.16789107024669647
257,32249,0.059160079807043076
258,32299,0.966589629650116
258,32349,1.7957215309143066
259,32399,0.15951183438301086
259,32449,0.08072326332330704
259,32499,0.12189039587974548
260,32549,0.7209257483482361
260,32599,0.40851029753685
261,32649,0.041210200637578964
261,32699,0.09103747457265854
261,32749,0.05897602066397667
262,32799,0.8697702884674072
262,32849,0.7457602024078369
263,32899,0.05497441813349724
263,32949,0.08387941867113113
263,32999,0.3135732114315033
264,33049,1.615535020828247
264,33099,0.9775589108467102
265,33149,0.05666264146566391
265,33199,0.2245768904685974
265,33249,0.08930650353431702
266,33299,0.7970573306083679
266,33349,0.8549213409423828
267,33399,0.07134775817394257
267,33449,0.3765774965286255
267,33499,0.09527523070573807
268,33549,0.7693608403205872
268,33599,1.5222203731536865
269,33649,0.07976330071687698
269,33699,0.8341469168663025
269,33749,0.14108699560165405
270,33799,1.0918223857879639
270,33849,0.9902252554893494
271,33899,0.06356468051671982
271,33949,0.22837446630001068
271,33999,0.1379871815443039
272,34049,0.7862017750740051
272,34099,0.9189381003379822
273,34149,0.06416382640600204
273,34199,0.17859531939029694
273,34249,0.055560674518346786
274,34299,1.117303490638733
274,34349,1.7717679738998413
275,34399,0.07867381721735
275,34449,0.1079711765050888
275,34499,0.06070331484079361
276,34549,0.7006348967552185
276,34599,0.7535429000854492
277,34649,0.059498049318790436
277,34699,0.2983524799346924
277,34749,0.08120907843112946
278,34799,0.6582579612731934
278,34849,1.1390671730041504
279,34899,0.06520067900419235
279,34949,0.18783420324325562
279,34999,0.0790136456489563
280,35049,1.1359187364578247
280,35099,0.9956433176994324
281,35149,0.10503554344177246
281,35199,0.14659421145915985
281,35249,0.09453966468572617
282,35299,0.8652298450469971
282,35349,0.43560025095939636
283,35399,0.044403016567230225
283,35449,0.2909168004989624
283,35499,0.08936235308647156
284,35549,0.7815734148025513
284,35599,0.9819682240486145
285,35649,0.04800461605191231
285,35699,0.16188864409923553
285,35749,0.051344286650419235
286,35799,0.9154488444328308
286,35849,4.366569995880127
287,35899,0.07935254275798798
287,35949,0.196046844124794
287,35999,0.14742343127727509
288,36049,0.8802855014801025
288,36099,0.3974994122982025
289,36149,0.03846251964569092
289,36199,0.04372464492917061
289,36249,0.05457628518342972
290,36299,0.784342348575592
290,36349,0.6665258407592773
291,36399,0.07484440505504608
291,36449,0.48055174946784973
291,36499,0.16861362755298615
292,36549,1.2810359001159668
292,36599,0.414185106754303
293,36649,0.04302695393562317
293,36699,0.24089321494102478
293,36749,0.09086939692497253
294,36799,1.0359455347061157
294,36849,0.45057180523872375
295,36899,0.06218479946255684
295,36949,0.2397473305463791
295,36999,0.1305755078792572
296,37049,1.4401603937149048
296,37099,0.9036914110183716
297,37149,0.09698241204023361
297,37199,2.306950092315674
297,37249,0.6968448162078857
298,37299,0.7660594582557678
298,37349,0.27576112747192383
299,37399,0.036893080919981
299,37449,0.02167668379843235
299,37499,0.03266212344169617
300,37549,0.6355283260345459
300,37599,0.5178809762001038
301,37649,0.05034595727920532
301,37699,0.2512900233268738
301,37749,0.06817558407783508
302,37799,0.5865140557289124
302,37849,1.1668323278427124
303,37899,0.08714866638183594
303,37949,0.5949925780296326
303,37999,0.05954566225409508
304,38049,0.8684259057044983
304,38099,1.1166458129882812
305,38149,0.07692109793424606
305,38199,0.3009125888347626
305,38249,0.06668639928102493
306,38299,1.136670708656311
306,38349,1.0604294538497925
307,38399,0.07518098503351212
307,38449,0.4506000578403473
307,38499,0.3508913218975067
308,38549,1.3252520561218262
308,38599,0.7721630930900574
309,38649,0.052861012518405914
309,38699,0.4580288529396057
309,38749,0.08173453062772751
310,38799,0.8543043732643127
310,38849,0.8538117408752441
311,38899,0.07054723054170609
311,38949,0.5593183636665344
311,38999,0.42004579305648804
312,39049,1.2209688425064087
312,39099,0.9975149035453796
313,39149,0.05353959649801254
313,39199,0.34809353947639465
313,39249,0.13529066741466522
314,39299,0.7254884243011475
314,39349,0.6293466687202454
315,39399,0.04043378308415413
315,39449,0.2640615403652191
315,39499,0.20153948664665222
316,39549,1.2127056121826172
316,39599,0.5412393808364868
317,39649,0.05705874040722847
317,39699,0.05113085359334946
317,39749,0.0512937493622303
318,39799,0.6457030177116394
318,39849,0.5991222858428955
319,39899,0.03310205042362213
319,39949,0.04992174357175827
319,39999,0.09458036720752716
320,40049,0.6543862223625183
320,40099,1.0406990051269531
321,40149,0.03171366825699806
321,40199,0.13788236677646637
321,40249,0.05977432429790497
322,40299,0.8404630422592163
322,40349,1.0461044311523438
323,40399,0.08268051594495773
323,40449,0.5086280107498169
323,40499,0.1260959506034851
324,40549,1.073770523071289
324,40599,0.9428054094314575
325,40649,0.0586116798222065
325,40699,0.8455862402915955
325,40749,0.07336456328630447
326,40799,0.527547299861908
326,40849,0.42222705483436584
327,40899,0.03337917476892471
327,40949,0.06714566797018051
327,40999,0.15342383086681366
328,41049,0.7847006320953369
328,41099,1.4507094621658325
329,41149,0.09832460433244705
329,41199,0.33094045519828796
329,41249,0.6967305541038513
330,41299,0.8752836585044861
330,41349,0.32499486207962036
331,41399,0.05487825348973274
331,41449,0.054415058344602585
331,41499,0.03944665938615799
332,41549,0.6589451432228088
332,41599,0.5699845552444458
333,41649,0.04567330703139305
333,41699,0.6355847120285034
333,41749,0.316913902759552
334,41799,1.131975769996643
334,41849,1.8948792219161987
335,41899,0.0622798316180706
335,41949,0.14038145542144775
335,41999,0.08783403038978577
336,42049,0.6284673810005188
336,42099,0.34181904792785645
337,42149,0.031950097531080246
337,42199,0.7308450937271118
337,42249,0.14775970578193665
338,42299,1.2821738719940186
338,42349,1.0635920763015747
339,42399,0.044470641762018204
339,42449,0.21032346785068512
339,42499,0.19684326648712158
340,42549,0.962386965751648
340,42599,0.6090623140335083
341,42649,0.048038724809885025
341,42699,0.11749223619699478
341,42749,0.07833882421255112
342,42799,0.6947707533836365
342,42849,0.4774547517299652
343,42899,0.09133677929639816
343,42949,0.11700572073459625
343,42999,0.24348600208759308
344,43049,0.7738059759140015
344,43099,0.6545034646987915
345,43149,0.03313427045941353
345,43199,0.1691139042377472
345,43249,0.09707868844270706
346,43299,0.7084161639213562
346,43349,1.5800468921661377
347,43399,0.03835824504494667
347,43449,0.20921790599822998
347,43499,0.09560614079236984
348,43549,0.6254953145980835
348,43599,0.7504591941833496
349,43649,0.030886581167578697
349,43699,0.1105654165148735
349,43749,0.07742071896791458
350,43799,2.1641616821289062
350,43849,3.3445425033569336
351,43899,0.06915675103664398
351,43949,0.24004118144512177
351,43999,0.4824812412261963
352,44049,0.6020433902740479
352,44099,1.251861333847046
353,44149,0.05851846933364868
353,44199,0.15569235384464264
353,44249,0.11188807338476181
354,44299,0.5643867254257202
354,44349,0.7934134006500244
355,44399,0.029068665578961372
355,44449,0.07220351696014404
355,44499,0.08156774193048477
356,44549,0.5451434850692749
356,44599,0.7124112844467163
357,44649,0.04317205771803856
357,44699,0.8290498852729797
357,44749,0.13288536667823792
358,44799,1.1824806928634644
358,44849,0.4378620684146881
359,44899,0.031538669019937515
359,44949,0.1265903115272522
359,44999,0.08278875052928925
360,45049,0.8356608152389526
360,45099,0.3997020125389099
361,45149,0.046154893934726715
361,45199,0.3065544366836548
361,45249,0.1437884122133255
362,45299,0.9483397006988525
362,45349,5.161942958831787
363,45399,0.09085062891244888
363,45449,0.7844012379646301
363,45499,0.4243082106113434
364,45549,0.5830156207084656
364,45599,1.4741992950439453
365,45649,0.04684382677078247
365,45699,0.18954072892665863
365,45749,0.1573440134525299
366,45799,0.5977295637130737
366,45849,0.8489970564842224
367,45899,0.043955326080322266
367,45949,0.10867132246494293
367,45999,0.197673499584198
368,46049,0.5511772036552429
368,46099,1.1664739847183228
369,46149,0.051370106637477875
369,46199,0.10097554326057434
369,46249,0.08155936002731323
370,46299,2.42026948928833
370,46349,0.6432511806488037
371,46399,0.07531458884477615
371,46449,0.038741715252399445
371,46499,0.09630303829908371
372,46549,0.5069761276245117
372,46599,0.6498143076896667
373,46649,0.06375085562467575
373,46699,0.16310858726501465
373,46749,0.10392779856920242
374,46799,0.5017848610877991
374,46849,1.1374897956848145
375,46899,0.1034245565533638
375,46949,0.16830725967884064
375,46999,0.3127696216106415
376,47049,1.1075884103775024
376,47099,3.319066047668457
377,47149,0.05880233272910118
377,47199,0.1637907475233078
377,47249,0.6295199394226074
378,47299,0.6101558208465576
378,47349,0.4928286671638489
379,47399,0.036233026534318924
379,47449,0.11256510764360428
379,47499,0.15509147942066193
380,47549,0.5366697907447815
380,47599,0.3873113989830017
381,47649,0.05643870681524277
381,47699,0.15907008945941925
381,47749,0.05095857381820679
382,47799,1.0911352634429932
382,47849,2.1122469902038574
383,47899,0.08359100669622421
383,47949,0.20364828407764435
383,47999,0.23974066972732544
384,48049,0.5266211032867432
384,48099,2.38960862159729
385,48149,0.10912180691957474
385,48199,0.6269344687461853
385,48249,0.2456459105014801
386,48299,0.5803861021995544
386,48349,12.34652042388916
387,48399,0.09775448590517044
387,48449,4.567529201507568
387,48499,0.4300868809223175
388,48549,1.183706521987915
388,48599,2.7285990715026855
389,48649,0.07607138901948929
389,48699,0.0942385271191597
389,48749,0.12073912471532822
390,48799,0.9727388024330139
390,48849,8.043866157531738
391,48899,0.06568120419979095
391,48949,0.3486747741699219
391,48999,0.13251686096191406
392,49049,0.9079779386520386
392,49099,5.2314934730529785
393,49149,0.04821905121207237
393,49199,0.30921998620033264
393,49249,0.19628852605819702
394,49299,1.19212806224823
394,49349,1.7052104473114014
395,49399,0.04568266496062279
395,49449,0.10220107436180115
395,49499,0.1629588007926941
396,49549,0.922420084476471
396,49599,2.4452061653137207
397,49649,0.046942051500082016
397,49699,0.30931586027145386
397,49749,0.17198596894741058
398,49799,0.9847713112831116
398,49849,1.8227161169052124
399,49899,0.04455920681357384
399,49949,0.2149643748998642
399,49999,0.14255262911319733
400,50049,0.9040880799293518
400,50099,2.2245030403137207
401,50149,0.04539043456315994
401,50199,0.9447912573814392
401,50249,0.19241541624069214
402,50299,1.2293927669525146
402,50349,1.6567295789718628
403,50399,0.041468627750873566
403,50449,0.20482619106769562
403,50499,0.12888360023498535
404,50549,0.8777604103088379
404,50599,2.1081647872924805
405,50649,0.04130334407091141
405,50699,0.3957197070121765
